COD CLIENTE,COD UNID,COD SERVICIO,Compañía,Cliente,Unidad,Servicio,F. Inicio,Fecha Fin,Personal_Requerido,Personal_Estimado,Personal_Real,Déficit_Superávit,% Cobertura,Estado,Registros_Totales,Registros_Duplicados,Origen_Registro,Lider Zonal,Zona,MacroZona
146130,20198,48,J&V Resguardo S.A.C.,CLINICA JAVIER PRADO S A,CLINICA JAVIER PRADO SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/S DÍA,2024-12-14,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
146130,20198,95,J&V Resguardo S.A.C.,CLINICA JAVIER PRADO S A,CLINICA JAVIER PRADO SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,2021-06-21,2099-12-31,6,7.0,6,-1.0,85.7,Déficit,6,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
146308,20256,95,J&V Resguardo S.A.C.,SOCIEDAD QUIMICA ALEMANA S.A.,SOCIEDAD QUIMICA SEDE VENTANILLA 1,AGENTE SEGURIDAD 24 HRS L/D,2021-07-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,DANNY YATACO,ZONA N2,ZONA NORTE
146308,20257,95,J&V Resguardo S.A.C.,SOCIEDAD QUIMICA ALEMANA S.A.,SOCIEDAD QUIMICA SEDE VENTANILLA 2,AGENTE SEGURIDAD 24 HRS L/D,2021-07-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,DANNY YATACO,ZONA N2,ZONA NORTE
146308,26362,95,J&V Resguardo S.A.C.,SOCIEDAD QUIMICA ALEMANA S.A.,SERV. ADIC. QUIMICA ALEMANA SEDE VENTANILLA 1,AGENTE SEGURIDAD 24 HRS L/D,2025-02-06,2025-05-31,2,2.3333333333333335,0,,,Sin_Datos,0,0,Servicio_Vivo,DANNY YATACO,ZONA N2,ZONA NORTE
146309,20296,165,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL GENER. PIURA CENTRAL TÉRMICA MALACAS,SUPERVISOR SEGURIDAD 24 HRS L/D,2021-07-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,20296,95,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL GENER. PIURA CENTRAL TÉRMICA MALACAS,AGENTE SEGURIDAD 24 HRS L/D,2025-01-01,2099-12-31,6,8.4,9,0.5999999999999996,107.1,Excedente,9,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,20297,D22,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL GENER. PIURA CENTRAL TÉRMICA MALACAS RONDA,SUPERVISOR CONDUCTOR 24 HRS L/D,2021-07-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,20298,42,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL GENER. PIURA TANQUE EXTERNO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-01-16,2099-12-31,1,1.4,1,-0.3999999999999999,71.4,Déficit,1,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,23554,16,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,SERV. ADIC. ENEL GENER. PIURA CENTRAL TÉRMICA MALACAS,AGENTE SEGURIDAD 08 HRS L/D DÍA,2025-05-16,2025-05-16,2,2.3333333333333335,0,,,Sin_Datos,0,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,26523,95,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL GENER. PIURA PLANTA POZO,AGENTE SEGURIDAD 24 HRS L/D,2025-01-01,2099-12-31,2,2.8,2,-0.7999999999999998,71.4,Déficit,2,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146309,26619,I87,J&V Resguardo S.A.C.,ENEL GENERACION PIURA S.A.,ENEL MOTORIZADO TALARA (TAREO),SUPERVISOR MOTORIZADO 12 HRS L/D DÍA,2025-04-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,DARWIN BALLADARES,REGION TUMBES,REGION NORTE
146310,20304,95,J&V Resguardo S.A.C.,CHINANGO S.A.C.,CHINANGO CENTRAL HIDROELÉCTRICA YANANGO,AGENTE SEGURIDAD 24 HRS L/D,2025-05-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
146310,20305,95,J&V Resguardo S.A.C.,CHINANGO S.A.C.,CHINANGO CENTRAL HIDROELÉCTRICA CHIMAY,AGENTE SEGURIDAD 24 HRS L/D,2025-05-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
146310,20306,95,J&V Resguardo S.A.C.,CHINANGO S.A.C.,CHINANGO OFICINA SAN RAMÓN,AGENTE SEGURIDAD 24 HRS L/D,2025-05-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
146310,20310,95,J&V Resguardo S.A.C.,CHINANGO S.A.C.,CHINANGO OFICINA DE SOSTENIBILIDAD,AGENTE SEGURIDAD 24 HRS L/D,2025-05-01,2099-12-31,2,2.8,3,0.20000000000000018,107.1,Excedente,3,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
146310,26618,I87,J&V Resguardo S.A.C.,CHINANGO S.A.C.,ENEL MOTORIZADO SAN RAMÓN (TAREO),SUPERVISOR MOTORIZADO 12 HRS L/D DÍA,2025-04-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
146737,22865,883,J&V Resguardo S.A.C.,ELECTROLUX DEL PERU S.A.,ELECTROLUX BSF VILLA EL SALVADOR,AGENTE SEGURIDAD 09 HRS L/V (DÍA),2023-02-27,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,CARLOS HUAMAN,ZONA S2,ZONA SUR
146768,20384,113,J&V Resguardo S.A.C.,ATTKO S.A.C.,HOTEL PULLMAN MIRAFLORES,OPERADOR CENTRO CONTROL 24 HRS L/D,2021-07-26,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
146768,20384,41,J&V Resguardo S.A.C.,ATTKO S.A.C.,HOTEL PULLMAN MIRAFLORES,AGENTE SEGURIDAD 12 HRS L/D DÍA,2021-11-15,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
146768,20384,95,J&V Resguardo S.A.C.,ATTKO S.A.C.,HOTEL PULLMAN MIRAFLORES,AGENTE SEGURIDAD 24 HRS L/D,2022-06-01,2099-12-31,2,2.3333333333333335,7,4.666666666666666,300.0,Excedente,7,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
146768,20384,95,J&V Resguardo S.A.C.,ATTKO S.A.C.,HOTEL PULLMAN MIRAFLORES,AGENTE SEGURIDAD 24 HRS L/D,2021-07-26,2099-12-31,2,2.3333333333333335,7,4.666666666666666,300.0,Excedente,7,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
147189,20437,95,J&V Resguardo S.A.C.,INDUSTRIAS MENDOZA SRL,SEDE INDUSTRIAS MENDOZA (TAREO),AGENTE SEGURIDAD 24 HRS L/D,2021-07-01,2099-12-31,2,2.3333333333333335,0,,,Sin_Datos,0,0,Servicio_Vivo,DANNY YATACO,ZONA N2,ZONA NORTE
147442,20462,080,J&V Resguardo S.A.C.,MINERA DOÑA HERMINIA S A,DOÑA HERMINIA MINA MERCEDES,GUARDIAN 24 HRS L/D,2023-05-07,2099-12-31,1,1.5,0,,,Sin_Datos,0,0,Servicio_Vivo,RICHARD CONDO,REGION JUNIN,REGION CENTRO
147488,20495,41,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,ALIMENTOS CIELO PACHACAMAC,AGENTE SEGURIDAD 12 HRS L/D DÍA,2023-07-01,2099-12-31,1,1.1666666666666667,2,0.8333333333333333,171.4,Excedente,2,0,Servicio_Vivo,HERNAN QUISPE,ZONA S6,ZONA SUR
147488,20495,95,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,ALIMENTOS CIELO PACHACAMAC,AGENTE SEGURIDAD 24 HRS L/D,2021-09-01,2099-12-31,2,2.3333333333333335,1,-1.3333333333333335,42.9,Déficit,1,0,Servicio_Vivo,HERNAN QUISPE,ZONA S6,ZONA SUR
147488,20564,95,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,ALIMENTOS CIELO HUACHIPA,AGENTE SEGURIDAD 24 HRS L/D,2021-09-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,ANDERSON GUTARA,ZONA C1,ZONA CENTRO
147488,22705,305,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,SERV. ADIC. ALIMENTOS CIELO PACHACAMAC,AGENTE SEGURIDAD 10 HRS L/D (DIA),2025-05-03,2025-05-03,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,FERNANDO YUCRA,ZONA S7,ZONA SUR
147488,23646,42,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,ALIMENTOS CIELO MACROPOLIS LURIN,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-09-27,2099-12-31,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,FERNANDO YUCRA,ZONA S7,ZONA SUR
147488,23646,95,J&V Resguardo S.A.C.,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI,ALIMENTOS CIELO MACROPOLIS LURIN,AGENTE SEGURIDAD 24 HRS L/D,2023-08-23,2099-12-31,2,2.3333333333333335,5,2.6666666666666665,214.3,Excedente,5,0,Servicio_Vivo,FERNANDO YUCRA,ZONA S7,ZONA SUR
147609,20542,95,J&V Resguardo S.A.C.,SAMAY I S.A.C,SAMAY I PUERTO BRAVO,AGENTE SEGURIDAD 24 HRS L/D,2021-09-01,2099-12-31,6,7.0,7,0.0,100.0,Completo,7,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
147609,20555,42,J&V Resguardo S.A.C.,SAMAY I S.A.C,SAMAY I HOTEL MOLLENDO VA (TAREO),AGENTE SEGURIDAD 12 HRS L/D NOCHE,2021-09-01,2099-12-31,1,1.1666666666666667,3,1.8333333333333333,257.1,Excedente,3,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
147609,21741,41,J&V Resguardo S.A.C.,SAMAY I S.A.C,SAMAY I HOTEL MOLLENDO,AGENTE SEGURIDAD 12 HRS L/D DÍA,2022-05-11,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
147836,20919,41,J&V Resguardo S.A.C.,COCORICO S A,COCORICO GRANJA LOS TRIGALES,AGENTE SEGURIDAD 12 HRS L/D DÍA,2023-10-05,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,20919,42,J&V Resguardo S.A.C.,COCORICO S A,COCORICO GRANJA LOS TRIGALES,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-10-05,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,20919,H32,J&V Resguardo S.A.C.,COCORICO S A,COCORICO GRANJA LOS TRIGALES,AGENTE SEGURIDAD 12 HRS L/D NOCHE (ARMADO),2024-11-15,2099-12-31,1,1.1666666666666667,2,0.8333333333333333,171.4,Excedente,2,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,20920,41,J&V Resguardo S.A.C.,COCORICO S A,COCORICO GRANJA LUCHIHUASI,AGENTE SEGURIDAD 12 HRS L/D DÍA,2023-10-05,2099-12-31,1,1.1666666666666667,2,0.8333333333333333,171.4,Excedente,2,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,20920,42,J&V Resguardo S.A.C.,COCORICO S A,COCORICO GRANJA LUCHIHUASI,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-10-05,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,21398,42,J&V Resguardo S.A.C.,COCORICO S A,COCORICO VEGUETA MEDIO MUNDO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-10-05,2025-05-14,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,21398,H32,J&V Resguardo S.A.C.,COCORICO S A,COCORICO VEGUETA MEDIO MUNDO,AGENTE SEGURIDAD 12 HRS L/D NOCHE (ARMADO),2024-11-15,2025-05-14,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,24649,41,J&V Resguardo S.A.C.,COCORICO S A,GRANJA TIWINZA SANTA ROSA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2024-02-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,24649,42,J&V Resguardo S.A.C.,COCORICO S A,GRANJA TIWINZA SANTA ROSA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2024-02-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
147836,24649,H32,J&V Resguardo S.A.C.,COCORICO S A,GRANJA TIWINZA SANTA ROSA,AGENTE SEGURIDAD 12 HRS L/D NOCHE (ARMADO),2024-09-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
148080,20946,27,J&V Resguardo S.A.C.,EPC PERU S.A.C.,EPC PERÚ MEGACENTRO LURÍN,AGENTE SEGURIDAD 10 HRS L/V (DÍA),2024-01-01,2099-12-31,1,1.0,2,1.0,200.0,Excedente,2,0,Servicio_Vivo,WILMAR SALAS,ZONA S4,ZONA SUR
148080,20946,27,J&V Resguardo S.A.C.,EPC PERU S.A.C.,EPC PERÚ MEGACENTRO LURÍN,AGENTE SEGURIDAD 10 HRS L/V (DÍA),2021-10-01,2099-12-31,1,1.0,2,1.0,200.0,Excedente,2,0,Servicio_Vivo,WILMAR SALAS,ZONA S4,ZONA SUR
148081,20951,48,J&V Resguardo S.A.C.,GARMENT TRADING S.A.C.,GARMENT TRADING SEDE ATE,AGENTE SEGURIDAD 12 HRS L/S DÍA,2021-10-05,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO
148081,20951,95,J&V Resguardo S.A.C.,GARMENT TRADING S.A.C.,GARMENT TRADING SEDE ATE,AGENTE SEGURIDAD 24 HRS L/D,2021-10-05,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO
148174,20961,95,J&V Resguardo S.A.C.,GLOBAL PERLA´S CAR S.A.C.,G.P.C SEDE ATE,AGENTE SEGURIDAD 24 HRS L/D,2021-10-06,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO
148588,21035,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA MOLINERA PAITA,AGENTE SEGURIDAD 24 HRS L/D,2021-11-01,2099-12-31,4,4.666666666666667,4,-0.666666666666667,85.7,Déficit,4,0,Servicio_Vivo,JUAN CRUZ,REGION PIURA,REGION NORTE
148588,21036,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA MOLINERA INCA TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,2021-11-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,JAN INGA,REGION TRUJILLO,REGION NORTE
148588,21037,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA SAYON ATE,AGENTE SEGURIDAD 24 HRS L/D,2021-11-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
148588,21038,165,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA SICAYA ATE,SUPERVISOR SEGURIDAD 24 HRS L/D,2021-11-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
148588,21038,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA SICAYA ATE,AGENTE SEGURIDAD 24 HRS L/D,2021-11-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
148588,22081,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA CAJAMARQUILLA,AGENTE SEGURIDAD 24 HRS L/D,2022-08-01,2099-12-31,4,4.666666666666667,4,-0.666666666666667,85.7,Déficit,4,0,Servicio_Vivo,ANDERSON GUTARA,ZONA C1,ZONA CENTRO
148588,22094,95,J&V Resguardo S.A.C.,MASTERBREAD S.A.,PLANTA ÑAÑA,AGENTE SEGURIDAD 24 HRS L/D,2022-08-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,ANDERSON GUTARA,ZONA C1,ZONA CENTRO
148711,21044,95,J&V Resguardo S.A.C.,TIENDAS INCHE SOCIEDAD ANONIMA CERRADA,TIENDAS INCHE LOCAL LA VICTORIA,AGENTE SEGURIDAD 24 HRS L/D,2021-10-22,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
148722,25023,95,J&V Resguardo S.A.C.,AGROFUTURA COMPANY S.A.C.,ALMACEN SAN JACINTO,AGENTE SEGURIDAD 24 HRS L/D,2024-03-07,2099-12-31,2,2.3333333333333335,1,-1.3333333333333335,42.9,Déficit,1,0,Servicio_Vivo,MIGUEL ROMERO,REGION CHIMBOTE,REGION NORTE
148909,21068,95,J&V Resguardo S.A.C.,ASCENSORES S A,ASCENSORES LOCAL ATE,AGENTE SEGURIDAD 24 HRS L/D,2021-11-16,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,JOSE SIFUENTES,ZONA C3,ZONA CENTRO
148909,21068,D85,J&V Resguardo S.A.C.,ASCENSORES S A,ASCENSORES LOCAL ATE,PREVENCIONISTA 12 HRS L/S DÍA,2021-11-16,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JOSE SIFUENTES,ZONA C3,ZONA CENTRO
150449,21294,102,J&V Resguardo S.A.C.,SAMSUNG ELECTRONICS PERU SAC,SAMSUNG SEDE PRINCIPAL SAN ISIDRO,JEFE DE GRUPO 12 HRS L/V DÍA,2024-08-01,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
150449,21294,95,J&V Resguardo S.A.C.,SAMSUNG ELECTRONICS PERU SAC,SAMSUNG SEDE PRINCIPAL SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,2024-03-01,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
150569,21310,16,J&V Resguardo S.A.C.,EMBAJ. DE ITALIA INST. ITALIANO DE CULTU,INSTITUTO ITALIANO DE CULTURA SEDE AV. AREQUIPA,AGENTE SEGURIDAD 08 HRS L/D DÍA,2022-02-03,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
150569,21310,519,J&V Resguardo S.A.C.,EMBAJ. DE ITALIA INST. ITALIANO DE CULTU,INSTITUTO ITALIANO DE CULTURA SEDE AV. AREQUIPA,AGENTE SEGURIDAD 08 HRS L/D TARDE,2022-02-03,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
150569,21310,95,J&V Resguardo S.A.C.,EMBAJ. DE ITALIA INST. ITALIANO DE CULTU,INSTITUTO ITALIANO DE CULTURA SEDE AV. AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,2022-02-03,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
150569,21311,95,J&V Resguardo S.A.C.,EMBAJ. DE ITALIA INST. ITALIANO DE CULTU,TEATRO PIRANDELLO SEDE LIMA,AGENTE SEGURIDAD 24 HRS L/D,2022-02-03,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,LUIS FAJARDO,ZONA C7,ZONA CENTRO
150616,21314,95,J&V Resguardo S.A.C.,COOPERATIVA AGRARIA NORANDINO LTDA.-COOP.NORANDINO,COOPERATIVA NORANDINO LOCAL PIURA,AGENTE SEGURIDAD 24 HRS L/D,2022-02-07,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,JUAN CRUZ,REGION PIURA,REGION NORTE
151024,21394,95,J&V Resguardo S.A.C.,BOMBONERIA DI PERUGIA S.A.C.,BOMBONERIA LA PAZ 2350 SAN MIGUEL,AGENTE SEGURIDAD 24 HRS L/D,2022-03-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,JORGE VILCHEZ,ZONA C9,ZONA CENTRO
151024,21395,41,J&V Resguardo S.A.C.,BOMBONERIA DI PERUGIA S.A.C.,BOMBONERIA LA PAZ 2450 SAN MIGUEL,AGENTE SEGURIDAD 12 HRS L/D DÍA,2022-03-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE VILCHEZ,ZONA C9,ZONA CENTRO
151024,21396,41,J&V Resguardo S.A.C.,BOMBONERIA DI PERUGIA S.A.C.,BOMBONERIA AVIANCION SAN MIGUEL,AGENTE SEGURIDAD 12 HRS L/D DÍA,2022-03-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JORGE VILCHEZ,ZONA C9,ZONA CENTRO
151094,21400,519,J&V Resguardo S.A.C.,OPERADORA PERUANA DE CINES S.A.C,CINÉPOLIS SEDE SANTA ANITA,AGENTE SEGURIDAD 08 HRS L/D TARDE,2025-05-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO
151094,22921,A18,J&V Resguardo S.A.C.,OPERADORA PERUANA DE CINES S.A.C,CINÉPOLIS SEDE LARCOMAR,AGENTE SEGURIDAD 12 HRS L/D DÍA.,2024-04-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO
151094,26571,519,J&V Resguardo S.A.C.,OPERADORA PERUANA DE CINES S.A.C,CINEPOLIS SEDE LIMA NORTE,AGENTE SEGURIDAD 08 HRS L/D TARDE,2025-04-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,JUAN MAYHUIRE,ZONA N7,ZONA NORTE
151095,21401,95,J&V Resguardo S.A.C.,CHEIL PERU S.A.C.,CHEIL PERU SEDE SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,2022-03-02,2099-12-31,2,2.3333333333333335,4,1.6666666666666665,171.4,Excedente,4,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
151525,21467,F18,J&V Resguardo S.A.C.,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS CHACARILLA,VALET PARKING 12 HRS L/S DIA,2024-03-18,2099-12-31,1,1.0,0,,,Sin_Datos,0,0,Servicio_Vivo,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY
151525,21467,L09,J&V Resguardo S.A.C.,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS CHACARILLA,VALET PARKING 12 HRS L/S TARDE,2024-03-18,2099-12-31,1,1.0,0,,,Sin_Datos,0,0,Servicio_Vivo,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY
151525,21468,F20,J&V Resguardo S.A.C.,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS MAGDALENA,AGENTE PARKING 08 HRS L/S DÍA,2024-03-18,2099-12-31,1,1.0,0,,,Sin_Datos,0,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
151525,21468,M45,J&V Resguardo S.A.C.,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS MAGDALENA,AGENTE PARKING 08:30 HRS L/S TARDE,2024-03-18,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
152595,21679,649,J&V Resguardo S.A.C.,MEDIC SER S.A.C.,AUNA CLÍNICA DELGADO MIRAFLORES,SUPERVISOR RESIDENTE 24 HRS L/D,2022-05-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
152595,21679,K23,J&V Resguardo S.A.C.,MEDIC SER S.A.C.,AUNA CLÍNICA DELGADO MIRAFLORES,AGENTE PREVENCIÓN 24 HRS L/D,2023-06-21,2099-12-31,2,2.3333333333333335,18,15.666666666666666,771.4,Excedente,18,0,Servicio_Vivo,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO
