Cliente_Key,COD UNID,COD SERVICIO,Personal_Real,Cliente_Nombre,Cliente_Key_right,Unidad,Servicio,Personal_Estimado,Cliente_Nombre_right,Cliente,Estado
112332,11034,95,2,CANTALLOC SOCIEDAD ANONIMA CERRADA - CANTALLOC S.A.C.,,,,0.0,,CANTALLOC SOCIEDAD ANONIMA CERRADA - CANTALLOC S.A.C.,SIN_DATOS
59493,9522,97,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,,,0.0,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
106559,20348,41,2,SUPERDEPORTE PLUS PERU S.A.C.,,,,0.0,,SUPERDEPORTE PLUS PERU S.A.C.,SIN_DATOS
77526,3054,96,26,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,,,,0.0,,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,SIN_DATOS
93917,5072,95,2,INTERCONEXION ELECTRICA ISA PERU S.A.,,,,0.0,,INTERCONEXION ELECTRICA ISA PERU S.A.,SIN_DATOS
22776,21373,95,5,CAL & CEMENTO SUR S.A.,,,,0.0,,CAL & CEMENTO SUR S.A.,SIN_DATOS
64432,4450,99,2,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,,,,0.0,,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,SIN_DATOS
23085,15113,95,2,YURA S.A.,,,,0.0,,YURA S.A.,SIN_DATOS
7034,13549,41,1,INVERSIONES NACIONALES DE TURISMO S.A.,,,,0.0,,INVERSIONES NACIONALES DE TURISMO S.A.,SIN_DATOS
111548,18897,41,1,CENTENARIO DESARROLLO URBANO S.A.C,,,,0.0,,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
57917,19229,48,3,PETROLEOS DEL PERU PETROPERU SA,,,,0.0,,PETROLEOS DEL PERU PETROPERU SA,SIN_DATOS
23444,475,95,3,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,,,,0.0,,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,SIN_DATOS
133200,18911,95,2,LINDE PERU S.R.L.,,,,0.0,,LINDE PERU S.R.L.,SIN_DATOS
85652,270,95,6,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,,,,0.0,,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,SIN_DATOS
133200,15147,95,5,LINDE PERU S.R.L.,,,,0.0,,LINDE PERU S.R.L.,SIN_DATOS
7409,3420,18,5,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,,0.0,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,SIN_DATOS
64432,2592,93,2,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,,,,0.0,,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,SIN_DATOS
66944,7719,42,1,GESTION DE SERVICIOS AMBIENTALES S.A.C.,,,,0.0,,GESTION DE SERVICIOS AMBIENTALES S.A.C.,SIN_DATOS
22949,17248,95,5,MOLITALIA S.A,,,,0.0,,MOLITALIA S.A,SIN_DATOS
106658,25031,42,1,FUNERARIA JARDINES S.A - FUNJAR,,,,0.0,,FUNERARIA JARDINES S.A - FUNJAR,SIN_DATOS
120215,12476,26,1,KALLPA GENERACION S.A.,,,,0.0,,KALLPA GENERACION S.A.,SIN_DATOS
59493,17647,18,2,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,,,0.0,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
89650,4330,95,3,ACEROS Y TECHOS S.A.,,,,0.0,,ACEROS Y TECHOS S.A.,SIN_DATOS
56913,19739,42,1,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
77526,2927,41,1,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,,,,0.0,,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,SIN_DATOS
7783,25563,48,1,MEDLOG PERU S.A.,,,,0.0,,MEDLOG PERU S.A.,SIN_DATOS
64432,2591,41,2,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,,,,0.0,,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,SIN_DATOS
163391,23425,95,2,UYUSTOOLS PERU LIMITADA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIM,,,,0.0,,UYUSTOOLS PERU LIMITADA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIM,SIN_DATOS
106668,9072,42,1,OPERACIONES FUNERARIAS S.A. OFSA,,,,0.0,,OPERACIONES FUNERARIAS S.A. OFSA,SIN_DATOS
73633,26376,41,1,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,,,,0.0,,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,SIN_DATOS
15811,15811,796,1,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
71436,9693,95,3,ALICORP SAA,,,,0.0,,ALICORP SAA,SIN_DATOS
9463,22024,59,1,BANCO INTERNACIONAL DEL PERU-INTERBANK,,,,0.0,,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
97938,17913,95,2,INSTITUTO DE EDUCACION SUPERIOR PRIVADO CIBERTEC S.A.C.,,,,0.0,,INSTITUTO DE EDUCACION SUPERIOR PRIVADO CIBERTEC S.A.C.,SIN_DATOS
103280,8555,41,1,CROSLAND OPERACIONES S.A.C.,,,,0.0,,CROSLAND OPERACIONES S.A.C.,SIN_DATOS
23085,18473,95,2,YURA S.A.,,,,0.0,,YURA S.A.,SIN_DATOS
7006,16483,42,1,REPSOL COMERCIAL SAC,,,,0.0,,REPSOL COMERCIAL SAC,SIN_DATOS
63394,15431,16,1,ADIDAS PERU S.A.C,,,,0.0,,ADIDAS PERU S.A.C,SIN_DATOS
71436,9773,95,9,ALICORP SAA,,,,0.0,,ALICORP SAA,SIN_DATOS
131380,23096,95,2,PERUANA DE MOLDEADOS S.A.C.,,,,0.0,,PERUANA DE MOLDEADOS S.A.C.,SIN_DATOS
85536,20948,95,3,ASOCIACION PERUANO JAPONESA,,,,0.0,,ASOCIACION PERUANO JAPONESA,SIN_DATOS
154992,22180,95,7,TAMSHI S.A.C.,,,,0.0,,TAMSHI S.A.C.,SIN_DATOS
56498,1616,48,1,TEJIDOS SAN JACINTO S.A.,,,,0.0,,TEJIDOS SAN JACINTO S.A.,SIN_DATOS
56913,19710,42,2,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
148588,22094,95,5,MASTERBREAD S.A.,,,,0.0,,MASTERBREAD S.A.,SIN_DATOS
7214,19125,95,3,J & V RESGUARDO S.A.C.,,,,0.0,,J & V RESGUARDO S.A.C.,SIN_DATOS
7214,15502,95,1,J & V RESGUARDO S.A.C.,,,,0.0,,J & V RESGUARDO S.A.C.,SIN_DATOS
55026,25156,95,2,CORPORACION DE INDUSTRIAS PLASTICAS S A,,,,0.0,,CORPORACION DE INDUSTRIAS PLASTICAS S A,SIN_DATOS
59493,9517,41,2,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,,,0.0,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
23251,79,48,1,BRAEDT S.A. Ó BRSA,,,,0.0,,BRAEDT S.A. Ó BRSA,SIN_DATOS
23418,25493,41,1,IMPALA TERMINALS PERU S.A.C.,,,,0.0,,IMPALA TERMINALS PERU S.A.C.,SIN_DATOS
56913,19694,95,5,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
82747,17234,48,1,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
22776,301,95,32,CAL & CEMENTO SUR S.A.,,,,0.0,,CAL & CEMENTO SUR S.A.,SIN_DATOS
204277,26047,95,3,GRUPO ROKYS S.A.C.,,,,0.0,,GRUPO ROKYS S.A.C.,SIN_DATOS
7006,16445,95,4,REPSOL COMERCIAL SAC,,,,0.0,,REPSOL COMERCIAL SAC,SIN_DATOS
7163,26695,95,2,LOS PORTALES S.A.,,,,0.0,,LOS PORTALES S.A.,SIN_DATOS
22739,13354,53,1,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,,,,0.0,,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,SIN_DATOS
56913,19729,95,7,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
111643,18385,41,1,INVERSIONES NUEVA METROPOLI S.A.C.,,,,0.0,,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
90912,5060,95,3,RED DE ENERGIA DEL PERU SA,,,,0.0,,RED DE ENERGIA DEL PERU SA,SIN_DATOS
82747,3206,95,3,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
96138,13533,95,5,HERNANDEZ & CIA. ABOGADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMIT,,,,0.0,,HERNANDEZ & CIA. ABOGADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMIT,SIN_DATOS
117452,11122,95,2,LAU VIDAL S.A.C,,,,0.0,,LAU VIDAL S.A.C,SIN_DATOS
70588,2165,25,2,REAL PLAZA S.R.L.,,,,0.0,,REAL PLAZA S.R.L.,SIN_DATOS
143904,19766,95,2,GESTORES MEDICOS SOCIEDAD ANONIMA CERRADA,,,,0.0,,GESTORES MEDICOS SOCIEDAD ANONIMA CERRADA,SIN_DATOS
7409,3421,42,10,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,,0.0,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,SIN_DATOS
22949,20956,42,2,MOLITALIA S.A,,,,0.0,,MOLITALIA S.A,SIN_DATOS
82747,3217,95,5,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
136751,21829,95,2,ROCHEM BIOCARE DEL PERU S.A.C,,,,0.0,,ROCHEM BIOCARE DEL PERU S.A.C,SIN_DATOS
7409,6633,48,7,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,,0.0,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,SIN_DATOS
15841,15841,48,1,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
12526,20144,95,22,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,,,,0.0,,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,SIN_DATOS
8386,13959,53,1,A W FABER CASTELL PERUANA S A,,,,0.0,,A W FABER CASTELL PERUANA S A,SIN_DATOS
72182,3593,11,2,CORPORACION MG SOCIEDAD ANONIMA CERRADA,,,,0.0,,CORPORACION MG SOCIEDAD ANONIMA CERRADA,SIN_DATOS
71146,2608,53,1,INMUEBLES LIMATAMBO S.A.,,,,0.0,,INMUEBLES LIMATAMBO S.A.,SIN_DATOS
75598,2579,27,2,"CENTRO PERUANO DE AUDICION, LENGUAJE Y APRENDIZAJE CPAL",,,,0.0,,"CENTRO PERUANO DE AUDICION, LENGUAJE Y APRENDIZAJE CPAL",SIN_DATOS
55024,21151,95,27,DP WORLD LOGISTICS S.R.L.,,,,0.0,,DP WORLD LOGISTICS S.R.L.,SIN_DATOS
23649,4353,42,1,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,,,,0.0,,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,SIN_DATOS
85536,20947,95,8,ASOCIACION PERUANO JAPONESA,,,,0.0,,ASOCIACION PERUANO JAPONESA,SIN_DATOS
119803,21145,95,5,DP WORLD CALLAO S.R.L.,,,,0.0,,DP WORLD CALLAO S.R.L.,SIN_DATOS
24467,247,95,5,SERVICIOS BANCARIOS COMPARTIDOS S A,,,,0.0,,SERVICIOS BANCARIOS COMPARTIDOS S A,SIN_DATOS
100627,12361,29,1,AUDIOMUSICA PERU S.A.C.,,,,0.0,,AUDIOMUSICA PERU S.A.C.,SIN_DATOS
124673,20203,42,1,DI PROPIEDADES S.A.,,,,0.0,,DI PROPIEDADES S.A.,SIN_DATOS
7139,10719,95,2,BANCO DE CREDITO DEL PERU,,,,0.0,,BANCO DE CREDITO DEL PERU,SIN_DATOS
111643,18383,53,1,INVERSIONES NUEVA METROPOLI S.A.C.,,,,0.0,,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
59221,17440,99,1,LUCKY S.A.C.,,,,0.0,,LUCKY S.A.C.,SIN_DATOS
89419,20271,80,1,PLUZ ENERGÍA PERÚ S.A.A.,,,,0.0,,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
122009,12675,48,1,SHOUGANG HIERRO PERU S.A.A.,,,,0.0,,SHOUGANG HIERRO PERU S.A.A.,SIN_DATOS
63394,15977,41,1,ADIDAS PERU S.A.C,,,,0.0,,ADIDAS PERU S.A.C,SIN_DATOS
65227,1703,95,6,FUNDICION VENTANILLA S A,,,,0.0,,FUNDICION VENTANILLA S A,SIN_DATOS
133892,26411,42,1,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,,,,0.0,,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,SIN_DATOS
103748,8597,95,2,SUDAMERICANA DE CONSTRUCCIONES Y SERVICIOS S.A.C.,,,,0.0,,SUDAMERICANA DE CONSTRUCCIONES Y SERVICIOS S.A.C.,SIN_DATOS
62594,1403,48,2,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",,,,0.0,,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",SIN_DATOS
121313,12464,95,4,QUIMTIA S.A.,,,,0.0,,QUIMTIA S.A.,SIN_DATOS
21713,21713,113,8,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
176426,26566,48,1,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,,,,0.0,,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,SIN_DATOS
70588,2165,41,3,REAL PLAZA S.R.L.,,,,0.0,,REAL PLAZA S.R.L.,SIN_DATOS
56948,1478,41,5,AEROPUERTOS DEL PERU S.A.,,,,0.0,,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
90912,5101,95,2,RED DE ENERGIA DEL PERU SA,,,,0.0,,RED DE ENERGIA DEL PERU SA,SIN_DATOS
22801,23174,95,1,CORPORACION ACEROS AREQUIPA S.A.,,,,0.0,,CORPORACION ACEROS AREQUIPA S.A.,SIN_DATOS
134103,25665,95,3,MINERA BOROO MISQUICHILCA S.A.,,,,0.0,,MINERA BOROO MISQUICHILCA S.A.,SIN_DATOS
217185,26336,95,2,"BRAVO SALVATTECCI, CARLOS ALBERTO",,,,0.0,,"BRAVO SALVATTECCI, CARLOS ALBERTO",SIN_DATOS
7592,4994,16,25,COMPAÑIA MINERA ANTAMINA S.A.,,,,0.0,,COMPAÑIA MINERA ANTAMINA S.A.,SIN_DATOS
7592,19294,16,1,COMPAÑIA MINERA ANTAMINA S.A.,,,,0.0,,COMPAÑIA MINERA ANTAMINA S.A.,SIN_DATOS
93918,5160,95,2,CONSORCIO TRANSMANTARO S.A.,,,,0.0,,CONSORCIO TRANSMANTARO S.A.,SIN_DATOS
56948,1477,42,4,AEROPUERTOS DEL PERU S.A.,,,,0.0,,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
71965,12908,41,3,AEROPUERTOS ANDINOS DEL PERU S.A.,,,,0.0,,AEROPUERTOS ANDINOS DEL PERU S.A.,SIN_DATOS
19390,19390,95,25,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
23251,79,83,1,BRAEDT S.A. Ó BRSA,,,,0.0,,BRAEDT S.A. Ó BRSA,SIN_DATOS
67379,1816,42,8,HAUG S.A.,,,,0.0,,HAUG S.A.,SIN_DATOS
90912,5083,96,3,RED DE ENERGIA DEL PERU SA,,,,0.0,,RED DE ENERGIA DEL PERU SA,SIN_DATOS
7214,15491,95,3,J & V RESGUARDO S.A.C.,,,,0.0,,J & V RESGUARDO S.A.C.,SIN_DATOS
56913,19732,95,10,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
90912,5071,95,2,RED DE ENERGIA DEL PERU SA,,,,0.0,,RED DE ENERGIA DEL PERU SA,SIN_DATOS
22739,25659,53,1,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,,,,0.0,,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,SIN_DATOS
87857,26569,95,6,SOFTYS PERU S.A.C.,,,,0.0,,SOFTYS PERU S.A.C.,SIN_DATOS
8330,23829,95,2,SAN FERNANDO S.A.,,,,0.0,,SAN FERNANDO S.A.,SIN_DATOS
111548,25497,95,2,CENTENARIO DESARROLLO URBANO S.A.C,,,,0.0,,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
89419,20287,95,3,PLUZ ENERGÍA PERÚ S.A.A.,,,,0.0,,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
85652,1694,95,2,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,,,,0.0,,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,SIN_DATOS
63394,26198,41,1,ADIDAS PERU S.A.C,,,,0.0,,ADIDAS PERU S.A.C,SIN_DATOS
89419,26277,41,1,PLUZ ENERGÍA PERÚ S.A.A.,,,,0.0,,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
111548,26467,95,3,CENTENARIO DESARROLLO URBANO S.A.C,,,,0.0,,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
15858,15858,113,3,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
64608,2808,95,2,DIVECENTER S.A.C.,,,,0.0,,DIVECENTER S.A.C.,SIN_DATOS
107110,9261,95,5,EMPRESA METAL MECANICA S A EMEMSA,,,,0.0,,EMPRESA METAL MECANICA S A EMEMSA,SIN_DATOS
7409,7998,42,3,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,,0.0,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,SIN_DATOS
62544,21914,95,2,FARMINDUSTRIA S.A.,,,,0.0,,FARMINDUSTRIA S.A.,SIN_DATOS
77662,12999,59,1,SERVICIOS EXTERNOS S.A.C.,,,,0.0,,SERVICIOS EXTERNOS S.A.C.,SIN_DATOS
89810,7795,95,3,AFP HABITAT S.A.,,,,0.0,,AFP HABITAT S.A.,SIN_DATOS
106559,9049,41,1,SUPERDEPORTE PLUS PERU S.A.C.,,,,0.0,,SUPERDEPORTE PLUS PERU S.A.C.,SIN_DATOS
54554,4546,95,3,PROFUTURO AFP,,,,0.0,,PROFUTURO AFP,SIN_DATOS
7139,23451,48,1,BANCO DE CREDITO DEL PERU,,,,0.0,,BANCO DE CREDITO DEL PERU,SIN_DATOS
22739,25659,42,1,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,,,,0.0,,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,SIN_DATOS
71965,12909,95,11,AEROPUERTOS ANDINOS DEL PERU S.A.,,,,0.0,,AEROPUERTOS ANDINOS DEL PERU S.A.,SIN_DATOS
161437,24628,42,1,CONAFOVICER,,,,0.0,,CONAFOVICER,SIN_DATOS
24449,23406,26,1,TOYOTA DEL PERU S A,,,,0.0,,TOYOTA DEL PERU S A,SIN_DATOS
24549,26382,95,7,LIMA AIRPORT PARTNERS S.R.L.,,,,0.0,,LIMA AIRPORT PARTNERS S.R.L.,SIN_DATOS
23085,15115,95,3,YURA S.A.,,,,0.0,,YURA S.A.,SIN_DATOS
111643,23354,95,2,INVERSIONES NUEVA METROPOLI S.A.C.,,,,0.0,,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
133200,15151,95,2,LINDE PERU S.R.L.,,,,0.0,,LINDE PERU S.R.L.,SIN_DATOS
23883,117,95,5,LABORATORIOS ELIFARMA S A,,,,0.0,,LABORATORIOS ELIFARMA S A,SIN_DATOS
9463,22059,59,1,BANCO INTERNACIONAL DEL PERU-INTERBANK,,,,0.0,,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
23444,474,95,2,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,,,,0.0,,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,SIN_DATOS
70588,2244,41,2,REAL PLAZA S.R.L.,,,,0.0,,REAL PLAZA S.R.L.,SIN_DATOS
71146,5427,48,1,INMUEBLES LIMATAMBO S.A.,,,,0.0,,INMUEBLES LIMATAMBO S.A.,SIN_DATOS
93918,23801,95,4,CONSORCIO TRANSMANTARO S.A.,,,,0.0,,CONSORCIO TRANSMANTARO S.A.,SIN_DATOS
8330,23839,42,1,SAN FERNANDO S.A.,,,,0.0,,SAN FERNANDO S.A.,SIN_DATOS
175114,26138,54,1,SENSIENT NATURAL COLORS PERU S.A.C.,,,,0.0,,SENSIENT NATURAL COLORS PERU S.A.C.,SIN_DATOS
126462,13457,95,2,TAMA INGENIEROS SAC,,,,0.0,,TAMA INGENIEROS SAC,SIN_DATOS
59221,1189,95,3,LUCKY S.A.C.,,,,0.0,,LUCKY S.A.C.,SIN_DATOS
70948,9015,41,2,INCA RAIL S.A.,,,,0.0,,INCA RAIL S.A.,SIN_DATOS
9463,22020,48,1,BANCO INTERNACIONAL DEL PERU-INTERBANK,,,,0.0,,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
71965,12907,41,1,AEROPUERTOS ANDINOS DEL PERU S.A.,,,,0.0,,AEROPUERTOS ANDINOS DEL PERU S.A.,SIN_DATOS
15841,15841,95,2,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
58098,1874,95,7,CONFECCIONES TEXTIMAX S A,,,,0.0,,CONFECCIONES TEXTIMAX S A,SIN_DATOS
111548,24979,95,3,CENTENARIO DESARROLLO URBANO S.A.C,,,,0.0,,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
11134,6655,95,3,REPRESENTACIONES TECNIMOTORS E I R L,,,,0.0,,REPRESENTACIONES TECNIMOTORS E I R L,SIN_DATOS
7006,16466,42,2,REPSOL COMERCIAL SAC,,,,0.0,,REPSOL COMERCIAL SAC,SIN_DATOS
80843,26657,48,1,PERUBAR S A,,,,0.0,,PERUBAR S A,SIN_DATOS
81865,24445,69,1,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,,,,0.0,,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SIN_DATOS
56913,23410,95,3,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,,,,0.0,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,SIN_DATOS
126600,17554,95,21,MINERA COLQUISIRI S.A.,,,,0.0,,MINERA COLQUISIRI S.A.,SIN_DATOS
8795,20393,95,2,ELECTRO DUNAS S.A.A.,,,,0.0,,ELECTRO DUNAS S.A.A.,SIN_DATOS
113623,10973,95,5,COMPANIA MINERA ARES S.A.C.,,,,0.0,,COMPANIA MINERA ARES S.A.C.,SIN_DATOS
143729,19742,41,1,LABORATORIOS AC FARMA S.A.,,,,0.0,,LABORATORIOS AC FARMA S.A.,SIN_DATOS
156619,22569,95,6,JUNTA DE PROP. DEL EDIF. CAL. DAVID SAMANEZ OCAMPO N 125-135-145,,,,0.0,,JUNTA DE PROP. DEL EDIF. CAL. DAVID SAMANEZ OCAMPO N 125-135-145,SIN_DATOS
22995,8054,80,2,RACIONALIZACION EMPRESARIAL SA,,,,0.0,,RACIONALIZACION EMPRESARIAL SA,SIN_DATOS
62594,1404,48,1,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",,,,0.0,,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",SIN_DATOS
23085,15160,41,1,YURA S.A.,,,,0.0,,YURA S.A.,SIN_DATOS
54550,7538,41,1,HIPERMERCADOS TOTTUS S.A.,,,,0.0,,HIPERMERCADOS TOTTUS S.A.,SIN_DATOS
82747,4105,48,2,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
24549,26733,R09,1,LIMA AIRPORT PARTNERS S.R.L.,,,,0.0,,LIMA AIRPORT PARTNERS S.R.L.,SIN_DATOS
147609,21741,41,1,SAMAY I S.A.C,,,,0.0,,SAMAY I S.A.C,SIN_DATOS
82747,3370,95,8,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
56951,21947,95,3,EMPRESA SIDERURGICA DEL PERU S.A.A.,,,,0.0,,EMPRESA SIDERURGICA DEL PERU S.A.A.,SIN_DATOS
62075,297,49,1,RB HEALTH PERU S.R.L.,,,,0.0,,RB HEALTH PERU S.R.L.,SIN_DATOS
70948,2185,30,1,INCA RAIL S.A.,,,,0.0,,INCA RAIL S.A.,SIN_DATOS
111643,18381,41,1,INVERSIONES NUEVA METROPOLI S.A.C.,,,,0.0,,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
123598,22658,95,5,MANTENIMIENTO Y SUPERVISION S.A.,,,,0.0,,MANTENIMIENTO Y SUPERVISION S.A.,SIN_DATOS
23085,15134,95,1,YURA S.A.,,,,0.0,,YURA S.A.,SIN_DATOS
82747,3209,95,2,FERREYROS SOCIEDAD ANÓNIMA,,,,0.0,,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
157096,22692,95,3,COSTEÑO ALIMENTOS ORIENTE S.A.C.,,,,0.0,,COSTEÑO ALIMENTOS ORIENTE S.A.C.,SIN_DATOS
26130,26130,95,2,(en blanco),,,,0.0,,(en blanco),SIN_DATOS
7163,26695,42,1,LOS PORTALES S.A.,,,,0.0,,LOS PORTALES S.A.,SIN_DATOS
105650,8969,48,1,CENTRO EDUCATIVO PARTICULAR SANTA URSULA,,,,0.0,,CENTRO EDUCATIVO PARTICULAR SANTA URSULA,SIN_DATOS
22776,15126,95,3,CAL & CEMENTO SUR S.A.,,,,0.0,,CAL & CEMENTO SUR S.A.,SIN_DATOS
59493,9527,95,12,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,,,0.0,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
